#{"t_start": 1745691977.823762, "env_id": "None"}
r,l,t
1.0,3,38.149112
1.0,4,38.152864
1.0,3,38.152864
1.0,3,38.157267
-1.5,4,38.159113
1.0,3,38.161118
1.0,4,38.163121
1.0,3,38.164868
1.0,4,38.16888
1.0,3,38.16888
1.0,3,38.172652
1.0,3,38.17431
1.0,3,38.176099
1.0,3,38.180553
1.0,3,38.182561
1.0,3,38.184568
1.0,3,38.186576
1.0,3,38.188583
1.0,4,38.192597
1.0,3,38.194603
1.0,3,38.198359
1.0,3,38.198359
1.0,4,38.202555
1.0,4,38.202555
1.0,3,38.202555
1.0,3,38.202555
1.0,3,38.214088
1.0,3,38.216095
1.0,4,38.218102
1.0,4,38.221374
1.0,4,38.221374
1.0,3,38.225477
1.0,3,38.22771
1.0,3,38.22771
1.0,3,38.230962
1.0,3,38.233316
1.0,3,38.235041
1.0,3,38.238525
1.0,4,38.240884
1.0,4,38.243714
1.0,3,38.247725
1.0,3,38.251734
1.0,3,38.253739
1.0,3,38.257748
1.0,3,38.260057
1.0,4,38.263582
1.0,4,38.265589
1.0,3,38.267683
1.0,3,38.271697
1.0,3,38.273705
1.0,3,38.275455
1.0,3,38.279468
1.0,3,38.279468
1.0,3,38.282821
1.0,3,38.28483
1.0,3,38.286837
1.0,3,38.289224
1.0,3,38.291231
1.0,3,38.291231
1.0,3,38.295012
1.0,3,38.295012
1.0,3,38.299655
1.0,3,38.299655
1.0,3,38.299655
1.0,3,38.305029
1.0,4,38.307765
1.0,3,38.311535
1.0,3,38.311535
1.0,3,38.311535
1.0,3,38.311535
1.0,3,38.311535
1.0,3,38.323292
1.0,3,38.3245
1.0,3,38.326503
1.0,3,38.328246
1.0,3,38.329986
1.0,3,38.331731
1.0,3,38.333738
1.0,3,38.33776
1.0,3,38.339268
1.0,3,38.341276
1.0,3,38.343282
1.0,3,38.345289
1.0,3,38.349301
1.0,3,38.351307
1.0,3,38.353314
1.0,3,38.355061
1.0,3,38.359076
1.0,3,38.361082
1.0,3,38.363089
1.0,4,38.367104
1.0,4,38.370859
1.0,3,38.373419
1.0,3,38.375425
1.0,3,38.377432
1.0,4,38.381446
1.0,3,38.383453
1.0,3,38.386966
1.0,3,38.390978
1.0,3,38.392982
1.0,3,38.394988
1.0,4,38.398999
1.0,3,38.401004
1.0,3,38.40476
1.0,4,38.406765
1.0,4,38.410778
1.0,3,38.412785
1.0,3,38.414793
1.0,3,38.418658
1.0,3,38.420666
1.0,3,38.422672
1.0,3,38.426687
1.0,3,38.428693
1.0,3,38.4307
1.0,3,38.432707
1.0,3,38.436463
1.0,3,38.438469
1.0,4,38.440475
1.0,3,38.442481
1.0,3,38.444487
1.0,3,38.446493
1.0,3,38.448499
1.0,3,38.450248
1.0,3,38.452415
1.0,3,38.456429
1.0,3,38.458436
1.0,3,38.460443
1.0,3,38.462451
1.0,3,38.466217
1.0,3,38.468778
1.0,3,38.470786
1.0,3,38.472793
1.0,3,38.4748
1.0,4,38.476808
1.0,4,38.482326
1.0,3,38.484333
1.0,3,38.488347
1.0,3,38.490355
1.0,3,38.492362
1.0,3,38.49437
1.0,3,38.49437
1.0,3,38.499976
1.0,3,38.501983
1.0,3,38.503989
1.0,3,38.508003
1.0,3,38.51001
1.0,3,38.512018
1.0,3,38.513766
1.0,3,38.513766
1.0,3,38.513766
1.0,4,38.513766
1.0,3,38.513766
1.0,3,38.513766
1.0,3,38.529853
1.0,3,38.529853
1.0,3,38.529853
1.0,4,38.529853
1.0,3,38.529853
1.0,4,38.529853
1.0,3,38.547945
1.0,3,38.549953
1.0,4,38.553967
1.0,3,38.555974
1.0,4,38.557981
1.0,3,38.559987
1.0,4,38.562679
1.0,3,38.566891
1.0,3,38.568901
1.0,3,38.570916
1.0,3,38.573917
1.0,3,38.575917
1.0,4,38.578913
1.0,4,38.580915
1.0,3,38.581914
1.0,4,38.58547
1.0,3,38.589485
1.0,3,38.591492
1.0,3,38.593499
1.0,3,38.595507
1.0,3,38.599572
1.0,3,38.599572
1.0,3,38.599572
1.0,3,38.604629
1.0,3,38.608643
1.0,4,38.61065
1.0,3,38.614663
1.0,3,38.61667
1.0,3,38.618676
1.0,3,38.618676
1.0,3,38.618676
1.0,3,38.625235
1.0,3,38.628749
1.0,3,38.630756
1.0,3,38.632764
1.0,3,38.634771
1.0,4,38.638786
1.0,3,38.638786
1.0,3,38.642167
1.0,3,38.644171
1.0,3,38.648181
1.0,3,38.650667
1.0,3,38.652675
1.0,4,38.656686
1.0,4,38.660198
1.0,3,38.662205
1.0,3,38.664212
1.0,3,38.666219
1.0,3,38.670233
1.0,3,38.67224
1.0,4,38.676335
1.0,3,38.676842
1.0,4,38.680857
1.0,3,38.682864
1.0,4,38.686873
1.0,3,38.68888
1.0,3,38.690886
1.0,4,38.691892
1.0,3,38.695907
1.0,3,38.697913
1.0,3,38.699918
1.0,3,38.703931
1.0,3,38.705936
1.0,4,38.709691
1.0,3,38.711699
1.0,3,38.713706
1.0,3,38.715713
1.0,3,38.717719
1.0,3,38.719726
1.0,3,38.723481
1.0,3,38.723481
1.0,3,38.727323
1.0,4,38.72933
1.0,4,38.731337
1.0,3,38.73535
1.0,4,38.737358
1.0,3,38.739365
1.0,3,38.741597
1.0,3,38.741597
1.0,3,38.741597
1.0,3,38.741597
1.0,3,38.750542
1.0,3,38.750542
1.0,3,38.755053
1.0,4,38.7575
1.0,3,38.7575
1.0,3,38.7575
1.0,3,38.7575
1.0,4,38.7575
1.0,4,38.772368
1.0,3,38.774757
1.0,3,38.774757
1.0,3,38.774757
1.0,3,38.780829
1.0,3,38.780829
1.0,4,38.780829
1.0,4,38.788175
1.0,4,38.788175
1.0,4,38.788175
1.0,3,38.788175
1.0,4,38.788175
1.0,3,38.788175
1.0,3,38.788175
1.0,3,38.802865
1.0,3,38.805546
1.0,3,38.805546
1.0,3,38.805546
1.0,3,38.811512
1.0,3,38.81378
1.0,3,38.81378
1.0,4,38.818966
1.0,3,38.820186
1.0,3,38.824201
1.0,3,38.826208
1.0,3,38.830222
1.0,3,38.83223
1.0,3,38.836245
1.0,3,38.838252
1.0,4,38.842265
1.0,3,38.844272
1.0,3,38.848287
1.0,3,38.850035
1.0,3,38.85204
1.0,4,38.854047
1.0,3,38.858061
1.0,3,38.860069
1.0,3,38.862076
1.0,3,38.865833
1.0,3,38.867841
1.0,3,38.869849
1.0,3,38.871857
1.0,5,38.873864
1.0,3,38.873864
1.0,4,38.881946
1.0,3,38.884672
1.0,4,38.886678
1.0,3,38.890164
1.0,3,38.892172
1.0,4,38.894179
1.0,3,38.897933
1.0,3,38.899941
1.0,4,38.902356
1.0,3,38.904362
1.0,3,38.908374
1.0,4,38.910381
1.0,3,38.913895
1.0,3,38.915904
1.0,4,38.919917
1.0,3,38.921925
1.0,4,38.925938
1.0,3,38.927943
1.0,3,38.930901
1.0,3,38.930901
1.0,3,38.935792
1.0,3,38.93762
1.0,3,38.939625
1.0,3,38.94163
1.0,3,38.94163
1.0,3,38.946669
1.0,3,38.946669
1.0,4,38.952202
1.0,3,38.952202
1.0,4,38.952202
1.0,3,38.957928
1.0,3,38.961215
1.0,4,38.965231
1.0,3,38.967238
1.0,3,38.969245
1.0,4,38.97125
1.0,3,38.975271
1.0,3,38.977011
1.0,3,38.979903
1.0,3,38.979903
1.0,3,38.9846
1.0,3,38.986607
-1.5,5,38.990622
1.0,4,38.994634
1.0,3,38.996643
1.0,3,38.99865
1.0,3,39.000657
1.0,3,39.003958
1.0,4,39.00797
1.0,4,39.009977
1.0,3,39.013991
1.0,4,39.015998
1.0,4,39.020012
1.0,3,39.022019
1.0,3,39.023767
1.0,4,39.026714
1.0,3,39.030727
1.0,3,39.033764
1.0,3,39.035771
1.0,3,39.037778
1.0,3,39.039526
1.0,3,39.039526
1.0,3,39.039526
1.0,4,39.046637
1.0,4,39.048641
1.0,3,39.050646
1.0,3,39.05239
1.0,5,39.056527
1.0,3,39.056527
1.0,4,39.059681
1.0,3,39.061685
1.0,3,39.063689
1.0,3,39.065693
1.0,3,39.0677
1.0,3,39.0677
1.0,3,39.072479
1.0,3,39.074486
1.0,3,39.076494
1.0,3,39.080505
1.0,3,39.082511
1.0,3,39.084518
1.0,3,39.087317
-1.5,4,39.089851
1.0,3,39.092053
1.0,3,39.095692
1.0,3,39.097693
1.0,3,39.099691
1.0,3,39.101691
1.0,3,39.103817
1.0,3,39.105825
1.0,3,39.109026
1.0,3,39.109026
1.0,3,39.112532
1.0,4,39.11454
1.0,3,39.118555
1.0,3,39.120562
1.0,3,39.122569
1.0,3,39.126583
1.0,3,39.128589
-1.5,3,39.130595
1.0,4,39.132737
-2.0,5,39.136935
1.0,3,39.136935
1.0,4,39.143494
1.0,4,39.146137
1.0,3,39.148149
1.0,3,39.150154
1.0,3,39.152158
1.0,3,39.153932
1.0,3,39.155936
1.0,3,39.157943
1.0,3,39.15995
1.0,3,39.15995
1.0,3,39.15995
1.0,3,39.166011
1.0,3,39.169725
1.0,3,39.171732
1.0,3,39.171732
1.0,3,39.175395
1.0,3,39.175395
1.0,3,39.175395
1.0,4,39.180034
1.0,3,39.180034
1.0,3,39.180034
1.0,3,39.180034
1.0,3,39.187371
1.0,3,39.190833
1.0,3,39.19401
1.0,3,39.19401
1.0,3,39.19401
1.0,4,39.201036
1.0,3,39.201036
1.0,3,39.203066
1.0,3,39.20507
1.0,3,39.207075
1.0,3,39.207075
1.0,3,39.207075
1.0,3,39.21386
1.0,3,39.21386
1.0,3,39.219193
1.0,3,39.219193
1.0,3,39.219193
1.0,3,39.219193
1.0,3,39.2263
1.0,3,39.229677
1.0,4,39.233679
1.0,3,39.235187
1.0,4,39.237629
1.0,3,39.240201
1.0,3,39.240201
1.0,3,39.244274
1.0,3,39.24636
1.0,4,39.250879
1.0,3,39.252634
1.0,3,39.255208
1.0,3,40.231549
1.0,3,40.235032
1.0,3,40.237036
1.0,4,40.239038
1.0,3,40.243044
1.0,3,40.243044
1.0,3,40.248044
1.0,3,40.250961
1.0,3,40.25309
1.0,3,40.256067
1.0,4,40.259061
1.0,4,40.261066
1.0,3,40.26301
1.0,3,40.26301
1.0,3,40.26702
1.0,3,40.269687
1.0,3,40.270774
1.0,3,40.270774
1.0,3,40.270774
1.0,4,40.270774
1.0,3,40.282981
1.0,3,40.284984
1.0,4,40.284984
1.0,3,40.28881
1.0,3,40.290814
1.0,3,40.29371
1.0,3,40.295714
1.0,3,40.298721
1.0,3,40.300726
1.0,3,40.30273
1.0,4,40.304735
1.0,4,40.308744
1.0,3,40.31075
1.0,3,40.312754
1.0,4,40.314498
1.0,3,40.318506
1.0,3,40.3201
1.0,3,40.3201
1.0,4,40.325254
1.0,4,40.325254
1.0,3,40.331095
1.0,3,40.331095
1.0,3,40.333098
1.0,3,40.333098
1.0,3,40.339126
1.0,3,40.339126
1.0,3,40.339126
1.0,4,40.345884
1.0,3,40.347341
1.0,4,40.349344
1.0,3,40.353056
1.0,3,40.353056
1.0,3,40.357601
1.0,4,40.359934
1.0,3,40.361699
1.0,4,40.365705
1.0,3,40.367707
1.0,3,40.369709
1.0,3,40.371712
1.0,3,40.373714
1.0,3,40.375716
1.0,3,40.37746
1.0,4,40.381473
1.0,3,40.38348
1.0,3,40.385487
1.0,3,40.387494
1.0,3,40.389501
1.0,4,40.393256
1.0,3,40.395263
1.0,3,40.39727
1.0,4,40.401284
1.0,4,40.40329
1.0,3,40.405297
1.0,3,40.407305
1.0,3,40.409053
1.0,3,40.413066
1.0,3,40.415073
1.0,3,40.417079
1.0,3,40.417079
1.0,3,40.419085
1.0,3,40.421091
1.0,4,40.424845
1.0,3,40.424845
1.0,3,40.426851
1.0,3,40.428857
1.0,3,40.43287
1.0,3,40.434877
1.0,3,40.436885
1.0,3,40.438893
1.0,3,40.44265
1.0,4,40.446667
1.0,3,40.448674
1.0,3,40.450683
1.0,3,40.45269
1.0,4,40.456447
1.0,3,40.460462
1.0,3,40.46247
1.0,3,40.464477
1.0,4,40.468492
1.0,3,40.470499
1.0,3,40.472248
1.0,4,40.476262
1.0,3,40.47827
1.0,3,40.480278
1.0,3,40.484292
1.0,4,40.488048
1.0,3,40.490055
1.0,3,40.492062
1.0,3,40.49407
1.0,3,40.498085
1.0,4,40.500093
1.0,3,40.50385
1.0,3,40.505858
1.0,3,40.507865
1.0,3,40.51188
1.0,4,40.513889
1.0,4,40.517903
1.0,3,40.519652
1.0,3,40.523665
1.0,3,40.525673
1.0,3,40.527681
1.0,3,40.531694
1.0,3,40.533701
1.0,3,40.536346
1.0,3,40.538354
1.0,3,40.540361
1.0,3,40.544376
1.0,3,40.546383
1.0,3,40.54839
1.0,3,40.551404
1.0,3,40.553412
1.0,3,40.55542
1.0,3,40.559434
1.0,3,40.561441
1.0,4,40.563448
1.0,4,40.567203
1.0,3,40.571219
1.0,4,40.573226
1.0,3,40.575231
1.0,3,40.579243
1.0,3,40.58125
1.0,3,40.584324
1.0,3,40.586483
1.0,3,40.589365
1.0,3,40.590796
1.0,4,40.5928
1.0,4,40.596308
1.0,3,40.599537
1.0,3,40.600669
1.0,3,40.603251
1.0,3,40.603251
1.0,4,40.603251
1.0,4,40.603251
1.0,3,40.614502
1.0,3,40.617144
1.0,3,40.619151
1.0,4,40.623163
1.0,4,40.627177
1.0,4,40.630192
1.0,4,40.6322
1.0,3,40.636213
1.0,3,40.63822
1.0,4,40.640226
1.0,3,40.64424
1.0,3,40.645989
1.0,3,40.650053
1.0,3,40.652057
1.0,3,40.652057
1.0,3,40.65626
1.0,3,40.65626
1.0,3,40.659887
1.0,3,40.66166
1.0,3,40.66166
1.0,4,40.668383
1.0,4,40.67053
1.0,3,40.672697
1.0,3,40.672697
1.0,3,40.678211
1.0,3,40.68005
1.0,3,40.682641
1.0,3,40.684996
1.0,3,40.687001
1.0,3,40.689013
1.0,4,40.692012
1.0,3,40.695062
1.0,3,40.697061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.699061
1.0,3,40.714859
1.0,3,40.716468
1.0,3,40.716468
1.0,3,40.716468
1.0,4,40.723793
1.0,3,40.724946
1.0,3,40.724946
1.0,3,40.724946
1.0,3,40.731647
1.0,3,40.731647
1.0,3,40.731647
1.0,3,40.731647
1.0,3,40.731647
1.0,4,40.745138
1.0,3,40.747235
1.0,3,40.749194
1.0,3,40.752331
1.0,3,40.752331
1.0,3,40.752331
1.0,3,40.757659
1.0,3,40.760594
1.0,3,40.764538
1.0,3,40.766292
1.0,3,40.768299
1.0,3,40.770306
1.0,3,40.774321
1.0,4,40.778076
1.0,3,40.780083
1.0,3,40.782089
1.0,3,40.784095
1.0,3,40.788109
1.0,4,40.790116
1.0,3,40.793871
1.0,4,40.795188
1.0,3,40.79744
1.0,3,40.801459
1.0,3,40.803466
1.0,4,40.80695
1.0,3,40.809963
1.0,3,40.809963
1.0,3,40.814792
1.0,4,40.816796
1.0,3,40.82081
1.0,4,40.822818
1.0,3,40.825832
1.0,3,40.827837
1.0,3,40.829844
1.0,3,40.833855
1.0,4,40.836661
1.0,4,40.838668
1.0,3,40.841683
1.0,3,40.84369
1.0,3,40.847881
1.0,3,40.849888
1.0,3,40.851893
1.0,3,40.853901
1.0,3,40.857657
1.0,3,40.859663
1.0,4,40.863677
1.0,3,40.865683
1.0,3,40.86769
1.0,3,40.869697
1.0,3,40.873298
1.0,4,40.8767
1.0,3,40.880714
1.0,4,40.884729
1.0,3,40.886736
1.0,3,40.89075
1.0,3,40.892859
1.0,3,40.894866
1.0,4,40.898878
1.0,3,40.900885
1.0,3,40.904641
1.0,3,40.908655
1.0,4,40.910662
1.0,3,40.914371
1.0,3,40.91638
1.0,3,40.91638
1.0,3,40.920578
1.0,4,40.922067
1.0,4,40.924257
1.0,4,40.924257
1.0,4,40.930274
1.0,3,40.930274
1.0,3,40.9363
1.0,3,40.9363
1.0,4,40.943973
1.0,3,40.943973
1.0,3,40.943973
1.0,3,40.943973
1.0,4,40.952691
1.0,3,40.957247
1.0,3,40.957247
1.0,4,40.957247
1.0,3,40.957247
1.0,3,40.968271
1.0,3,40.97101
1.0,3,40.972233
1.0,3,40.972233
1.0,4,40.972233
1.0,3,40.982201
1.0,3,40.983968
1.0,3,40.985173
1.0,3,40.985173
1.0,3,40.985173
1.0,3,40.985173
1.0,3,40.985173
1.0,3,40.999823
1.0,3,41.000991
1.0,3,41.000991
1.0,3,41.000991
1.0,3,41.009271
1.0,3,41.010735
1.0,3,41.010735
1.0,3,41.017817
1.0,3,41.019824
1.0,3,41.021836
1.0,4,41.02585
1.0,3,41.027857
1.0,3,41.029863
1.0,3,41.034222
1.0,3,41.034222
1.0,3,41.034222
1.0,4,41.03996
1.0,3,41.03996
1.0,3,41.03996
1.0,3,41.047246
1.0,3,41.048607
1.0,3,41.050782
1.0,3,41.050782
1.0,3,41.050782
1.0,3,41.056159
1.0,3,41.060172
1.0,3,41.062179
1.0,3,41.065193
1.0,3,41.0672
1.0,3,41.069207
1.0,4,41.072655
1.0,3,41.074663
1.0,3,41.078676
1.0,3,41.080685
1.0,3,41.082692
1.0,3,41.084699
1.0,3,41.088712
1.0,3,41.090719
1.0,3,41.092726
1.0,3,41.094472
1.0,3,41.098487
1.0,3,41.100494
1.0,3,41.102501
1.0,3,41.104507
1.0,3,41.108517
1.0,3,41.110266
1.0,3,41.112273
1.0,3,41.114281
1.0,3,41.118295
1.0,3,41.120301
1.0,3,41.122308
1.0,4,41.126064
1.0,3,41.12807
1.0,3,41.130078
1.0,3,41.134089
1.0,3,41.136096
1.0,3,41.138102
1.0,3,41.141858
1.0,3,41.143878
1.0,3,41.146169
1.0,3,41.148177
1.0,3,41.150181
1.0,3,41.154195
1.0,3,41.156203
1.0,3,41.158508
1.0,3,41.160515
1.0,3,41.162522
1.0,4,41.164529
1.0,3,41.168544
1.0,3,41.170549
1.0,4,41.174064
1.0,3,41.176072
1.0,4,41.178077
1.0,3,41.182584
1.0,3,41.185735
1.0,3,41.188353
1.0,3,41.189884
1.0,3,41.191889
1.0,3,41.193895
1.0,3,41.195903
1.0,3,41.199916
1.0,3,41.201923
1.0,3,41.20393
1.0,3,41.207438
1.0,3,41.209445
1.0,4,41.213776
1.0,3,41.215776
1.0,3,41.218775
1.0,3,41.220777
1.0,3,41.222777
1.0,3,41.224777
1.0,3,41.226832
1.0,3,41.228377
1.0,3,41.231711
1.0,4,41.233718
1.0,3,41.235725
1.0,3,41.237732
1.0,4,41.242754
1.0,3,41.244761
1.0,3,41.246768
1.0,4,41.250782
1.0,3,41.252789
1.0,3,41.254795
1.0,3,41.257457
1.0,3,41.260471
1.0,3,41.262482
1.0,3,41.264493
1.0,3,41.268804
1.0,4,41.270811
1.0,3,41.274158
1.0,3,41.274158
1.0,3,41.278652
1.0,3,41.280417
1.0,3,41.280417
1.0,4,41.28455
1.0,3,41.28856
1.0,4,41.290067
1.0,3,41.292074
1.0,4,41.296083
1.0,3,41.298087
1.0,3,41.298087
1.0,3,41.300091
1.0,3,41.302097
1.0,3,41.304102
1.0,3,41.305848
1.0,3,41.307979
1.0,3,41.309984
1.0,4,41.311988
1.0,4,41.316
1.0,3,41.316
1.0,4,41.31851
1.0,4,41.321925
1.0,3,41.321925
1.0,3,41.321925
1.0,3,41.328809
1.0,3,41.3299
1.0,3,41.332189
1.0,4,41.334195
1.0,3,41.336201
1.0,3,41.337948
1.0,3,41.341957
1.0,4,41.343961
1.0,3,41.345965
1.0,3,41.349975
1.0,3,41.35198
1.0,4,41.353729
1.0,3,41.357742
1.0,3,41.359749
1.0,3,41.361756
1.0,3,41.363763
1.0,4,41.367776
1.0,3,41.370074
1.0,3,41.372091
1.0,3,41.374097
1.0,3,41.376104
1.0,3,41.379616
1.0,4,41.383636
1.0,3,41.385384
1.0,3,41.38739
1.0,3,41.389397
1.0,3,41.391403
1.0,3,41.393409
1.0,3,41.395416
1.0,4,41.39943
1.0,3,41.403186
1.0,3,41.405193
1.0,3,41.408171
1.0,3,41.410177
1.0,3,41.412182
1.0,3,41.414187
1.0,3,41.416194
1.0,3,41.417201
1.0,3,41.422364
1.0,3,41.422364
1.0,3,41.427345
1.0,3,41.429353
1.0,4,41.433109
-1.5,4,41.435116
1.0,3,41.437123
1.0,3,41.441137
1.0,3,41.443143
1.0,3,41.445151
1.0,3,41.447158
1.0,3,41.450914
1.0,3,41.452922
1.0,3,41.454929
1.0,3,41.456937
1.0,3,41.458944
1.0,3,41.462958
1.0,3,41.464707
1.0,3,41.466714
1.0,3,41.468722
1.0,3,41.470729
1.0,3,41.474744
1.0,3,41.47675
1.0,3,41.478758
1.0,3,41.480507
1.0,4,41.480507
1.0,4,41.48457
1.0,4,41.48457
1.0,3,41.48457
1.0,3,41.492151
1.0,4,41.494157
1.0,3,41.496164
1.0,3,41.498563
1.0,3,41.500968
1.0,3,41.502977
1.0,3,41.504984
1.0,3,41.506991
1.0,3,41.508998
1.0,3,41.512011
1.0,3,41.514018
1.0,3,41.518028
1.0,3,41.5195
1.0,4,41.523078
1.0,4,41.525085
1.0,3,41.5281
1.0,3,41.5281
1.0,3,41.532911
1.0,4,41.534917
1.0,3,41.536924
1.0,3,41.538931
1.0,4,41.542946
1.0,3,41.543953
1.0,3,41.547969
1.0,3,41.549976
1.0,3,41.551983
1.0,3,41.55399
1.0,3,41.555997
1.0,3,41.558003
1.0,3,41.559752
1.0,3,41.563769
1.0,3,41.565776
1.0,3,41.567783
1.0,3,41.56979
1.0,3,41.571797
1.0,3,41.573802
1.0,3,41.5761
1.0,3,41.578106
1.0,3,41.580113
1.0,3,41.584126
1.0,3,41.586133
1.0,4,41.58814
1.0,4,41.591655
1.0,4,41.595668
1.0,3,41.597675
1.0,3,41.59968
1.0,3,41.603693
1.0,3,41.6057
1.0,3,41.607449
1.0,3,41.609456
1.0,4,41.61347
1.0,3,41.615474
1.0,3,41.617481
1.0,3,41.621495
1.0,3,41.623242
1.0,3,41.625247
1.0,3,41.62926
1.0,3,41.631266
1.0,3,41.633272
1.0,3,41.635277
1.0,3,41.639032
1.0,3,41.641038
1.0,3,41.643159
1.0,3,41.643159
1.0,3,41.647125
1.0,4,41.64894
1.0,3,41.651968
1.0,4,41.654975
1.0,3,41.658829
1.0,3,41.658829
1.0,3,41.658829
1.0,3,41.658829
1.0,3,41.658829
1.0,3,41.670692
1.0,3,41.670692
1.0,3,41.670692
1.0,3,41.670692
1.0,3,41.670692
1.0,3,41.670692
1.0,3,41.682826
1.0,3,41.684834
1.0,3,41.686581
1.0,3,41.688589
1.0,3,41.6926
1.0,3,41.6926
1.0,3,41.696159
1.0,3,41.69908
1.0,3,41.701089
1.0,4,41.704773
1.0,3,41.706781
1.0,4,41.710795
1.0,4,41.712801
1.0,3,41.714807
1.0,3,41.718619
1.0,3,41.720625
1.0,3,41.720625
1.0,3,41.720625
1.0,4,41.720625
1.0,4,41.728285
1.0,3,41.728285
1.0,4,41.728285
1.0,3,41.735337
1.0,3,41.737341
1.0,3,41.739344
1.0,3,41.740551
1.0,5,41.744557
1.0,3,41.746556
1.0,3,41.747559
1.0,3,41.749996
1.0,4,41.75369
1.0,3,41.755765
1.0,4,41.755765
1.0,3,41.759371
1.0,3,41.759371
1.0,3,41.762997
1.0,3,41.762997
1.0,3,41.762997
1.0,3,41.770448
1.0,4,41.770448
1.0,4,41.776061
1.0,3,41.778068
1.0,3,41.780075
1.0,3,41.784086
1.0,3,41.78637
1.0,3,41.787373
1.0,3,41.787373
1.0,4,41.792546
1.0,3,41.792546
1.0,3,41.792546
1.0,3,41.792546
1.0,3,41.792546
1.0,4,41.803525
1.0,4,41.808728
1.0,3,41.810735
1.0,3,41.812742
1.0,3,41.812742
1.0,3,41.817264
1.0,3,41.819272
1.0,4,41.825126
1.0,3,42.842395
1.0,3,42.844398
1.0,3,42.846403
1.0,3,42.848406
1.0,3,42.850408
1.0,3,42.852412
1.0,3,42.856158
1.0,3,42.858161
1.0,3,42.860163
1.0,4,42.86287
1.0,4,42.864874
1.0,4,42.868885
1.0,3,42.870888
1.0,3,42.873424
1.0,3,42.873424
1.0,3,42.875874
1.0,3,42.879882
1.0,3,42.881888
1.0,4,42.883894
1.0,3,42.8859
1.0,3,42.887646
1.0,3,42.889652
1.0,3,42.891657
1.0,3,42.893661
1.0,3,42.895668
1.0,4,42.899682
1.0,3,42.90169
1.0,3,42.905439
1.0,3,42.907442
1.0,3,42.909444
1.0,3,42.911447
1.0,4,42.915451
1.0,3,42.917453
1.0,3,42.920416
1.0,3,42.922422
1.0,3,42.924052
1.0,3,42.926857
1.0,3,42.929473
1.0,3,42.931835
1.0,3,42.931835
1.0,3,42.936352
1.0,4,42.936352
1.0,4,42.936352
1.0,3,42.944723
1.0,3,42.944723
1.0,3,42.944723
1.0,3,42.951238
1.0,4,42.953241
1.0,3,42.955244
1.0,3,42.957553
1.0,4,42.957553
1.0,3,42.957553
1.0,4,42.966447
1.0,3,42.966447
1.0,3,42.966447
1.0,4,42.97206
1.0,3,42.974123
1.0,3,42.978094
1.0,3,42.978094
1.0,3,42.982182
1.0,3,42.984186
1.0,3,42.984186
1.0,4,42.988854
1.0,3,42.990595
1.0,3,42.992599
1.0,3,42.994602
1.0,3,42.998108
1.0,3,42.998108
1.0,3,43.001411
1.0,3,43.003641
1.0,3,43.005644
1.0,3,43.009649
1.0,3,43.009649
1.0,4,43.013654
1.0,3,43.015659
1.0,3,43.017662
1.0,4,43.019666
1.0,3,43.02427
1.0,3,43.02675
1.0,3,43.02675
1.0,3,43.03035
1.0,3,43.034107
1.0,3,43.036994
1.0,3,43.038733
1.0,3,43.040736
1.0,3,43.040736
1.0,3,43.045835
1.0,3,43.045835
1.0,3,43.045835
1.0,4,43.045835
1.0,3,43.045835
1.0,3,43.045835
1.0,4,43.06184
1.0,3,43.06451
1.0,3,43.06451
1.0,3,43.06451
1.0,3,43.06451
1.0,3,43.06451
1.0,4,43.079016
1.0,3,43.080754
1.0,3,43.080754
1.0,3,43.080754
1.0,3,43.080754
1.0,3,43.080754
1.0,3,43.093639
1.0,3,43.093639
1.0,3,43.100342
1.0,4,43.103512
1.0,3,43.106134
1.0,3,43.108744
1.0,3,43.111403
1.0,3,43.111403
1.0,3,43.111403
1.0,3,43.117648
1.0,3,43.120293
1.0,3,43.122029
1.0,3,43.125267
1.0,3,43.127381
1.0,3,43.127381
1.0,3,43.127381
1.0,4,43.135503
1.0,3,43.135503
1.0,3,43.141033
1.0,3,43.143749
1.0,3,43.14701
1.0,4,43.150801
1.0,3,43.150801
1.0,3,43.15699
1.0,4,43.159754
1.0,3,43.159754
1.0,4,43.159754
1.0,3,43.159754
1.0,3,43.159754
1.0,4,43.173945
1.0,3,43.175514
1.0,3,43.175514
1.0,3,43.175514
1.0,3,43.184472
1.0,3,43.18664
1.0,3,43.188646
1.0,3,43.188646
1.0,4,43.194724
1.0,3,43.194724
1.0,3,43.194724
1.0,3,43.200535
1.0,3,43.202539
1.0,4,43.205869
1.0,3,43.205869
1.0,3,43.20857
1.0,3,43.20857
1.0,4,43.20857
1.0,3,43.20857
1.0,4,43.20857
1.0,4,43.220255
1.0,4,43.222261
1.0,4,43.226276
1.0,3,43.228283
1.0,3,43.230291
1.0,4,43.232298
1.0,4,43.236628
1.0,3,43.238635
1.0,4,43.240642
1.0,3,43.242649
1.0,3,43.244657
1.0,3,43.248671
1.0,3,43.250691
1.0,3,43.251698
1.0,3,43.253706
1.0,4,43.257721
1.0,3,43.259727
1.0,4,43.261733
1.0,3,43.263741
1.0,4,43.267497
1.0,4,43.271512
1.0,3,43.273519
1.0,3,43.275526
1.0,4,43.277532
1.0,3,43.27954
1.0,3,43.281547
1.0,3,43.283295
