#{"t_start": 1745253351.5472279, "env_id": "None"}
r,l,t
-1.0,4,7.136231
1.0,4,7.137018
1.0,4,7.144041
0.5,5,7.147711
0.5,5,7.150217
1.0,5,7.156529
1.0,3,7.158031
-1.0,4,7.158031
1.0,5,7.168197
-1.0,4,7.170363
1.0,4,7.17537
0.5,5,7.178936
1.0,3,7.181442
0.5,5,7.186559
-1.0,4,7.190103
1.0,4,7.190103
1.0,4,7.196948
-1.0,3,7.199305
1.0,5,7.203735
-1.0,4,7.207249
1.0,4,7.210585
0.5,5,7.215618
1.0,4,7.217788
1.0,4,7.219923
-1.0,3,7.225448
-1.0,3,7.227163
-1.0,4,7.227163
1.0,4,7.235352
1.0,4,7.238379
1.0,4,7.241906
1.0,4,7.245412
1.0,3,7.247125
1.0,4,7.247125
0.5,5,7.255563
1.0,3,7.257803
-1.0,4,7.263343
1.0,5,7.26701
1.0,3,7.26701
1.0,5,7.27273
1.0,4,7.277379
1.0,4,7.277379
0.5,5,7.285458
-1.0,4,7.288311
1.0,5,7.294822
0.5,5,7.300324
1.0,5,7.304324
-1.0,4,7.309195
1.0,3,7.311196
1.0,5,7.318336
1.0,5,7.323343
1.0,5,7.327544
-1.0,3,7.327544
-1.0,3,7.327544
-1.0,4,7.337739
1.0,4,7.341249
0.5,5,7.34576
1.0,4,7.346943
-1.0,3,7.346943
0.5,5,7.355404
1.0,4,7.359639
-1.0,4,7.359639
-1.0,4,7.367529
0.5,5,7.372677
1.0,3,7.375685
1.0,4,7.377292
0.5,5,7.382108
-1.0,4,7.386466
1.0,5,7.387939
1.0,4,7.394555
-1.0,3,7.397801
1.0,5,7.397801
-1.0,3,7.405489
1.0,5,7.406503
0.5,5,7.406503
1.0,5,7.41816
-1.0,4,7.41816
1.0,5,7.426474
1.0,4,7.426474
0.5,5,7.434222
1.0,5,7.438562
-1.0,3,7.440568
1.0,4,7.440568
1.0,5,7.453218
-1.0,4,7.460046
1.0,4,7.464272
0.5,5,7.468279
-1.0,3,7.471278
1.0,4,7.476007
1.0,5,7.480653
0.5,5,7.484652
1.0,3,7.486159
0.5,5,7.486159
0.5,5,7.496176
1.0,4,7.499183
-1.0,4,7.503494
1.0,4,7.50653
1.0,3,7.508222
0.5,5,7.508222
-1.0,4,7.518007
1.0,5,7.518007
-1.0,4,7.525523
1.0,4,7.528977
1.0,4,7.528977
-1.0,3,7.536297
-1.0,4,7.536297
1.0,4,7.543394
1.0,4,7.547749
1.0,4,7.551506
-1.0,4,7.555519
1.0,4,7.55855
0.5,5,7.560243
1.0,5,7.567462
1.0,4,7.569259
-1.0,4,7.569259
1.0,5,7.576152
1.0,4,7.58157
1.0,3,7.585697
1.0,3,7.587375
1.0,4,7.591496
-1.0,4,7.591496
-1.0,4,7.598877
1.0,4,7.601148
-1.0,4,7.606163
1.0,5,7.609357
1.0,5,7.615536
1.0,4,7.61839
1.0,3,7.621521
1.0,4,7.625683
1.0,5,7.630368
1.0,5,7.633948
1.0,5,7.639209
1.0,4,7.642729
-1.0,4,7.647003
-1.0,4,7.652325
0.5,5,7.659843
1.0,4,7.664386
1.0,4,7.668772
1.0,4,7.671833
1.0,4,7.675343
1.0,5,7.680361
1.0,5,7.68398
1.0,3,7.68722
-1.0,4,7.690704
-1.0,3,7.690704
1.0,5,7.697738
1.0,4,7.697738
1.0,5,7.697738
-1.0,3,7.709386
1.0,4,7.716954
-1.0,3,7.716954
-1.0,4,7.722485
1.0,3,7.726185
-1.0,3,7.726185
1.0,5,7.730203
-1.0,3,7.736261
0.5,5,7.740554
1.0,3,7.740554
-1.0,4,7.746254
1.0,5,7.746254
1.0,4,7.755815
-1.0,4,7.756959
1.0,3,7.756959
1.0,4,7.756959
0.5,5,7.766158
0.5,5,7.773229
1.0,4,7.776897
1.0,4,7.776897
-1.0,4,7.776897
-1.0,4,7.788695
1.0,5,7.79401
1.0,5,7.798575
1.0,5,7.802577
1.0,5,7.807569
-1.0,4,7.810576
1.0,5,7.815381
1.0,4,7.818679
1.0,3,7.820679
-1.0,4,7.820679
1.0,4,7.826335
1.0,5,7.826335
1.0,3,7.832951
1.0,5,7.838266
0.5,5,7.840772
1.0,3,7.845607
1.0,3,7.847132
1.0,5,7.852417
1.0,5,7.856553
0.5,5,7.860597
1.0,4,7.860597
-1.0,4,7.86843
1.0,5,7.86843
1.0,5,7.876517
1.0,4,7.880553
1.0,3,7.884088
1.0,4,7.88738
1.0,4,7.88738
-1.0,4,7.895412
0.5,5,7.899977
1.0,5,7.905529
1.0,5,7.90731
0.5,5,7.90731
-1.0,4,7.920468
0.5,5,7.920468
1.0,5,7.927713
1.0,4,7.932235
-1.0,4,7.936273
-1.0,4,7.940657
1.0,4,7.946224
-1.0,4,7.949655
1.0,5,7.953789
-1.0,4,7.958471
-1.0,4,7.960968
1.0,3,7.965359
1.0,4,7.967562
1.0,4,7.967562
1.0,5,7.976599
1.0,4,7.980465
-1.0,4,7.989294
1.0,4,7.998628
-1.0,3,8.001626
1.0,4,8.006145
1.0,4,8.00937
1.0,5,8.01337
-1.0,4,8.017421
-1.0,3,8.020524
1.0,4,8.020524
1.0,4,8.027715
0.5,5,8.027715
1.0,4,8.027715
1.0,4,8.037024
-1.0,4,8.040669
1.0,4,8.045372
0.5,5,8.046381
-1.0,4,8.054701
1.0,3,8.056774
0.5,5,8.05929
1.0,3,8.05929
0.5,5,8.067863
-1.0,4,8.071343
-1.0,4,8.076371
1.0,3,8.077049
1.0,4,8.081079
-1.0,4,9.077465
-1.0,4,9.081136
1.0,5,9.108347
1.0,4,9.123452
1.0,4,9.130489
-1.0,4,9.135284
-1.0,4,9.139675
0.5,5,9.149628
0.5,5,9.155328
-1.0,4,9.159892
-1.0,4,9.165461
-1.0,4,9.169351
-1.0,3,9.173838
0.5,5,9.178208
1.0,4,9.184788
0.5,5,9.189634
-1.0,4,9.194935
1.0,5,9.198066
1.0,5,9.2063
1.0,5,9.210712
0.5,5,9.216199
-1.0,3,9.221195
-1.0,4,9.225996
1.0,4,9.229805
1.0,4,9.234077
1.0,5,9.240506
1.0,5,9.245263
1.0,4,9.250233
1.0,5,9.255384
-1.0,3,9.2588
1.0,4,9.2588
1.0,3,9.266443
1.0,5,9.272062
1.0,3,9.27297
1.0,3,9.276399
0.5,5,9.27983
0.5,5,9.286872
1.0,5,9.288507
1.0,4,9.295359
1.0,3,9.297784
0.5,5,9.300849
-1.0,4,9.306303
1.0,3,9.307823
1.0,5,9.313735
1.0,4,9.317024
1.0,5,9.321703
-1.0,4,9.326188
-1.0,3,9.328779
1.0,4,9.334655
-1.0,4,9.337235
-1.0,3,9.341511
-1.0,4,9.345385
-1.0,4,9.349712
1.0,5,9.354392
1.0,5,9.357476
1.0,4,9.362337
1.0,4,9.36543
0.5,5,9.370078
0.5,5,9.373221
1.0,5,9.378776
1.0,4,9.382295
-1.0,4,9.386549
-1.0,4,9.39306
-1.0,4,9.398192
-1.0,4,9.403009
1.0,4,9.407098
1.0,5,9.411019
1.0,4,9.415316
1.0,4,9.41859
1.0,5,9.423856
1.0,4,9.426551
0.5,5,9.431798
0.5,5,9.436419
0.5,5,9.439737
0.5,5,9.445673
-1.0,4,9.446919
1.0,5,9.453622
1.0,5,9.460261
1.0,5,9.465497
1.0,3,9.468024
0.5,5,9.472416
1.0,4,9.476237
1.0,3,9.477481
1.0,5,9.482407
1.0,3,9.485413
1.0,5,9.48934
1.0,3,9.48934
-1.0,3,9.495375
1.0,4,9.496386
0.5,5,9.502963
1.0,4,9.506481
1.0,4,9.508733
0.5,5,9.51409
0.5,5,9.516648
-1.0,4,9.522599
1.0,5,9.528023
1.0,5,9.535691
1.0,4,9.54197
1.0,3,9.549933
-1.0,3,9.555318
-1.0,3,9.561236
1.0,4,9.568021
1.0,5,9.575351
0.5,5,9.581675
0.5,5,9.587456
0.5,5,9.592824
1.0,5,9.600961
-1.0,4,9.607615
1.0,4,9.609132
1.0,5,9.618431
-1.0,4,9.618431
1.0,4,9.626598
-1.0,4,9.626598
1.0,3,9.63415
1.0,5,9.636892
-1.0,4,9.645554
-1.0,3,9.649059
1.0,3,9.652609
1.0,4,9.657112
-1.0,4,9.662938
-1.0,4,9.667523
1.0,4,9.667523
1.0,5,9.677937
0.5,5,9.685493
-1.0,4,9.690528
-1.0,4,9.695543
1.0,5,9.697505
-1.0,3,9.702896
1.0,5,9.710318
1.0,4,9.71575
-1.0,3,9.719018
1.0,4,9.723124
1.0,4,9.727131
1.0,4,9.731222
1.0,4,9.739098
1.0,5,9.752853
1.0,4,9.761006
1.0,5,9.768737
1.0,5,9.779571
0.5,5,9.787519
0.5,5,9.799191
-1.0,3,9.803185
-1.0,4,9.807369
-1.0,4,9.81078
1.0,3,9.816245
1.0,4,9.819361
1.0,4,9.825499
1.0,4,9.827872
0.5,5,9.83362
-1.0,4,9.837722
1.0,4,9.840731
1.0,5,9.84566
-1.0,3,9.846912
1.0,5,9.848746
1.0,3,9.848746
0.5,5,9.860646
1.0,4,9.862556
0.5,5,9.867368
1.0,4,9.872223
1.0,5,9.876553
-1.0,3,9.880588
-1.0,4,9.88576
1.0,5,9.887972
1.0,5,9.896242
-1.0,3,9.899405
-1.0,4,9.903915
1.0,5,9.907237
1.0,4,9.907237
0.5,5,9.915593
-1.0,4,9.919619
1.0,3,9.919619
1.0,5,9.926826
-1.0,4,9.92944
0.5,5,9.935773
1.0,4,9.938757
-1.0,4,9.942269
1.0,5,9.946691
-1.0,4,9.950721
1.0,4,9.954069
1.0,4,9.957437
-1.0,3,9.960809
-1.0,4,9.965575
1.0,5,9.968616
1.0,5,9.975416
1.0,4,9.978292
1.0,4,9.981005
1.0,5,9.98623
1.0,4,9.98623
-1.0,4,9.995637
1.0,5,10.008215
1.0,5,10.012051
1.0,3,10.017101
0.5,5,10.017101
-1.0,3,10.025519
-1.0,4,10.030059
1.0,3,10.03283
1.0,5,10.037082
0.5,5,10.040986
-1.0,3,10.043515
1.0,5,10.046527
1.0,5,10.046527
1.0,3,10.046527
1.0,3,10.057081
1.0,4,10.058567
-1.0,3,10.062209
1.0,4,10.067675
-1.0,3,10.069024
1.0,4,10.073259
1.0,4,10.076983
1.0,4,10.081399
-1.0,4,10.081399
1.0,5,10.087455
-1.0,4,10.092372
1.0,4,10.096161
1.0,5,10.09995
-1.0,4,10.1044
1.0,5,10.109667
1.0,5,10.114277
-1.0,4,10.118382
0.5,5,10.122204
-1.0,3,10.1266
-1.0,4,10.129385
1.0,5,10.134517
1.0,5,10.138596
1.0,5,10.144777
-1.0,4,10.148619
1.0,4,10.151726
0.5,5,10.156428
0.5,5,10.161358
1.0,4,10.164371
0.5,5,10.170044
1.0,4,10.173957
1.0,4,10.177368
1.0,5,10.183426
1.0,5,10.187795
-1.0,4,10.190942
1.0,4,10.195303
-1.0,3,10.197478
1.0,5,10.20105
-1.0,4,10.20626
1.0,4,10.206875
-1.0,4,10.212228
1.0,3,10.215588
-1.0,4,10.219097
1.0,4,10.222692
1.0,4,10.226268
1.0,5,10.230461
1.0,4,10.231636
1.0,4,10.237417
-1.0,4,10.241371
-1.0,4,10.245364
1.0,4,10.249871
1.0,4,10.250763
-1.0,3,10.257348
-1.0,3,10.260441
1.0,5,10.266427
1.0,5,10.272223
-1.0,3,10.276168
-1.0,4,10.281248
1.0,5,10.286646
1.0,4,10.290927
1.0,4,10.295434
-1.0,3,10.29804
0.5,5,10.302437
-1.0,4,10.307739
1.0,3,10.310468
-1.0,4,10.31563
1.0,4,10.321228
1.0,4,10.325439
-1.0,4,10.330032
1.0,4,10.334586
1.0,3,10.337546
-1.0,4,10.342463
1.0,4,10.346068
1.0,4,10.34968
1.0,4,10.354471
1.0,4,10.3579
1.0,4,10.362719
1.0,5,10.367048
1.0,4,10.371974
1.0,5,10.378981
1.0,4,10.387382
1.0,4,10.39197
1.0,4,10.399381
1.0,4,10.404587
1.0,4,10.409259
1.0,4,10.413691
1.0,4,10.418962
-1.0,4,10.423869
0.5,5,10.431901
0.5,5,10.439787
-1.0,4,10.445694
-1.0,4,10.44792
-1.0,4,10.456361
0.5,5,10.46261
1.0,3,10.465625
1.0,4,10.470007
-1.0,4,10.476423
0.5,5,10.479812
0.5,5,10.487037
1.0,5,10.492228
1.0,4,10.497347
1.0,5,10.499117
1.0,5,10.507443
1.0,5,10.507443
1.0,4,10.516183
1.0,4,10.516183
-1.0,4,10.521589
-1.0,4,10.527309
1.0,5,10.535461
1.0,3,10.538884
1.0,5,10.545619
1.0,4,10.54905
1.0,5,10.553063
0.5,5,10.559555
1.0,4,10.559555
1.0,4,10.566241
-1.0,4,10.567938
1.0,4,10.573439
1.0,3,10.575451
1.0,5,10.579485
1.0,4,10.579485
1.0,5,10.586142
-1.0,3,10.590148
1.0,5,10.595617
1.0,5,10.597924
0.5,5,10.602561
1.0,5,10.607276
-1.0,4,10.612304
1.0,5,10.616332
-1.0,4,10.61925
1.0,4,10.621256
1.0,4,10.626248
1.0,4,10.628698
1.0,4,10.628698
0.5,5,10.637414
0.5,5,10.642601
0.5,5,10.647292
-1.0,4,10.647292
-1.0,4,10.657383
1.0,4,10.661697
1.0,3,10.66286
-1.0,3,10.667397
0.5,5,10.670267
1.0,5,10.676288
-1.0,4,10.678798
-1.0,3,10.683528
1.0,5,10.68746
-1.0,4,10.68746
1.0,5,10.697016
1.0,5,10.701691
1.0,4,10.704196
1.0,3,10.707658
1.0,4,10.710905
-1.0,3,10.714515
1.0,5,10.719872
1.0,4,10.725316
1.0,5,10.729938
1.0,5,10.735566
0.5,5,10.73824
1.0,4,10.745731
-1.0,4,10.750287
-1.0,4,10.755462
1.0,4,10.759028
0.5,5,10.762581
0.5,5,10.768687
1.0,4,10.77263
1.0,5,10.779218
-1.0,4,10.785127
1.0,5,10.788521
0.5,5,10.796273
0.5,5,10.801991
0.5,5,10.808378
1.0,4,10.812787
1.0,5,10.819147
1.0,5,10.825725
1.0,5,10.831625
1.0,4,10.836157
1.0,5,10.841583
1.0,5,10.846636
0.5,5,10.852831
1.0,4,10.856496
1.0,5,10.862465
1.0,5,10.867269
1.0,5,10.871321
-1.0,4,10.876322
-1.0,4,10.880737
-1.0,3,10.883411
1.0,4,10.886853
1.0,5,10.890924
0.5,5,10.895432
1.0,4,10.896442
0.5,5,10.90046
1.0,5,10.906482
0.5,5,10.910924
1.0,3,10.913879
1.0,5,10.91808
1.0,5,10.92119
-1.0,3,10.925594
1.0,4,10.929232
1.0,4,10.934086
-1.0,3,10.937061
1.0,5,10.941195
0.5,5,10.945572
1.0,5,10.950518
1.0,4,10.954023
1.0,5,10.957772
1.0,5,10.962814
1.0,4,10.967192
0.5,5,10.972508
1.0,5,10.976859
-1.0,3,10.97971
1.0,5,10.984739
-1.0,4,10.988811
1.0,4,10.991717
1.0,4,10.995268
1.0,3,10.998606
-1.0,4,11.002696
1.0,4,11.006676
-1.0,4,11.010574
1.0,5,11.015334
-1.0,3,11.018589
1.0,4,11.022567
1.0,4,11.027161
-1.0,4,11.033144
1.0,5,11.039095
1.0,4,11.042005
1.0,4,11.04728
-1.0,4,11.052585
1.0,4,11.056619
-1.0,4,11.057816
1.0,3,11.064533
-1.0,4,11.069114
-1.0,4,11.07287
-1.0,4,11.076507
1.0,4,11.082148
1.0,5,11.088567
1.0,4,11.091159
1.0,4,11.097841
1.0,3,11.099848
-1.0,4,11.107438
1.0,4,11.111386
0.5,5,11.115338
-1.0,4,11.14222
-1.0,4,11.151749
-1.0,3,11.158842
-1.0,4,11.164507
-1.0,4,11.170389
-1.0,4,11.173974
-1.0,4,11.177829
1.0,4,11.18302
1.0,5,11.18822
1.0,4,11.191844
1.0,4,11.196324
-1.0,4,11.198992
-1.0,4,11.205643
0.5,5,11.210414
0.5,5,11.216196
0.5,5,11.221534
1.0,4,11.226473
1.0,4,11.231516
1.0,4,11.235367
1.0,3,11.238005
1.0,4,11.240747
-1.0,4,11.246867
-1.0,4,11.250315
0.5,5,11.256393
0.5,5,11.265553
1.0,5,11.271237
1.0,5,11.276276
1.0,3,11.278211
1.0,4,11.282257
-1.0,4,11.28526
1.0,5,11.290346
1.0,5,11.293188
1.0,4,11.29776
1.0,4,11.301173
1.0,4,11.30418
1.0,3,11.306388
-1.0,4,11.310662
-1.0,4,11.312662
1.0,3,11.317017
0.5,5,11.318034
1.0,5,11.325625
1.0,4,11.32838
1.0,3,12.307387
-1.0,3,12.311151
1.0,4,12.316183
-1.0,3,12.319966
1.0,4,12.323863
0.5,5,12.328262
-1.0,4,12.330266
0.5,5,12.339329
-1.0,4,12.342724
1.0,4,12.346931
1.0,5,12.353115
0.5,5,12.358248
1.0,3,12.360127
1.0,4,12.365291
0.5,5,12.369438
1.0,4,12.375448
1.0,5,12.379539
0.5,5,12.386271
1.0,5,12.390678
-1.0,4,12.396594
1.0,4,12.402291
-1.0,3,12.405365
1.0,5,12.410654
1.0,4,12.414656
1.0,5,12.418651
1.0,5,12.42617
1.0,3,12.427382
1.0,5,12.433445
-1.0,4,12.43847
1.0,3,12.43847
1.0,4,12.445297
0.5,5,12.449173
1.0,5,12.456257
1.0,3,12.457282
-1.0,3,12.462389
-1.0,3,12.465399
-1.0,3,12.467667
-1.0,4,12.473622
1.0,5,12.478644
1.0,4,12.482651
1.0,3,12.486616
0.5,5,12.487879
1.0,4,12.495272
1.0,4,12.500198
1.0,5,12.505262
1.0,4,12.507337
-1.0,3,12.507337
1.0,3,12.51346
1.0,5,12.517641
-1.0,3,12.517641
1.0,5,12.526175
-1.0,4,12.528189
1.0,4,12.528189
1.0,5,12.537504
-1.0,3,12.538913
1.0,5,12.546449
1.0,5,12.547526
-1.0,3,12.547526
-1.0,3,12.556928
-1.0,3,12.557438
1.0,4,12.561538
0.5,5,12.566337
1.0,4,12.568003
1.0,4,12.568003
1.0,4,12.57738
1.0,5,12.58354
-1.0,4,12.58707
0.5,5,12.595484
1.0,4,12.597845
1.0,3,12.597845
1.0,3,12.597845
1.0,3,12.606343
1.0,3,12.609987
-1.0,3,12.609987
1.0,3,12.615438
0.5,5,12.61767
1.0,5,12.623229
0.5,5,12.62813
1.0,4,12.62813
1.0,4,12.635358
-1.0,3,12.637044
1.0,4,12.638999
1.0,5,12.646322
-1.0,4,12.647426
1.0,3,12.652879
-1.0,4,12.657313
0.5,5,12.659996
-1.0,4,12.6657
1.0,4,12.666879
0.5,5,12.672775
-1.0,4,12.677537
0.5,5,12.679416
1.0,4,12.685403
1.0,5,12.68929
1.0,4,12.68929
1.0,5,12.697403
1.0,3,12.700322
1.0,5,12.705546
1.0,4,12.707833
1.0,5,12.707833
1.0,3,12.715283
-1.0,4,12.717813
0.5,5,12.717813
1.0,4,12.727331
1.0,5,12.73059
1.0,5,12.736632
1.0,3,12.737775
-1.0,4,12.74017
1.0,5,12.746892
-1.0,4,12.750568
0.5,5,12.753653
1.0,3,12.756292
1.0,4,12.761842
-1.0,4,12.766395
1.0,5,12.769595
1.0,4,12.769595
1.0,4,12.776166
1.0,3,12.780704
-1.0,3,12.780704
1.0,4,12.786972
1.0,4,12.786972
-1.0,3,12.796534
1.0,5,12.800574
1.0,5,12.805574
-1.0,4,12.807878
0.5,5,12.813525
1.0,4,12.816552
1.0,5,12.821292
-1.0,3,12.821292
1.0,5,12.827394
1.0,4,12.829012
1.0,5,12.83558
-1.0,4,12.837841
-1.0,4,12.837841
1.0,4,12.846377
1.0,3,12.849073
1.0,5,12.852666
1.0,4,12.856942
-1.0,4,12.859374
1.0,3,12.865038
1.0,3,12.867215
1.0,5,12.869222
1.0,5,12.876287
0.5,5,12.880239
1.0,3,12.883357
1.0,4,12.887455
1.0,4,12.890307
1.0,5,12.890307
1.0,5,12.89805
-1.0,4,12.90443
-1.0,4,12.908315
1.0,4,12.909424
1.0,4,12.915606
0.5,5,12.92011
1.0,4,12.923369
1.0,3,12.92641
1.0,4,12.927519
1.0,4,12.932955
0.5,5,12.937804
1.0,4,12.941015
-1.0,3,12.944021
1.0,4,12.94764
-1.0,4,12.951654
1.0,5,12.955399
1.0,4,12.959763
1.0,4,12.959763
1.0,3,12.96528
1.0,5,12.968373
1.0,4,12.970378
1.0,5,12.977702
0.5,5,12.977702
1.0,5,12.986521
-1.0,4,12.989211
-1.0,3,12.989211
1.0,4,12.996227
1.0,4,13.000252
1.0,4,13.002819
1.0,3,13.005326
1.0,4,13.007513
1.0,3,13.007513
-1.0,3,13.007513
1.0,5,13.017698
1.0,4,13.022259
-1.0,3,13.022259
0.5,5,13.029199
1.0,3,13.031214
0.5,5,13.035361
-1.0,4,13.037514
1.0,5,13.037514
1.0,5,13.048478
1.0,4,13.048478
1.0,4,13.048478
-1.0,4,13.05866
0.5,5,13.062418
0.5,5,13.069724
1.0,4,13.072317
-1.0,3,13.075323
1.0,3,13.078182
1.0,4,13.081707
1.0,5,13.086917
-1.0,3,13.08894
1.0,4,13.092283
0.5,5,13.097675
1.0,3,13.099992
-1.0,4,13.099992
0.5,5,13.107353
0.5,5,13.109877
1.0,5,13.116467
0.5,5,13.120505
0.5,5,13.127351
1.0,5,13.127351
1.0,3,13.127351
1.0,4,13.136411
1.0,5,13.141466
-1.0,3,13.145604
1.0,4,13.149569
1.0,5,13.149569
1.0,5,13.159346
0.5,5,13.163433
1.0,3,13.166453
1.0,4,13.168314
-1.0,4,13.174329
0.5,5,13.180268
1.0,5,13.18428
1.0,5,13.188049
1.0,5,13.193579
-1.0,4,13.196907
1.0,3,13.199633
0.5,5,13.20563
1.0,5,13.207299
0.5,5,13.213106
1.0,5,13.218834
1.0,4,13.222837
1.0,5,13.226551
1.0,4,13.231689
-1.0,4,13.235346
1.0,4,13.240926
0.5,5,13.246195
1.0,3,13.251661
1.0,5,13.256185
1.0,4,13.257833
-1.0,4,13.265334
1.0,5,13.270019
1.0,4,13.274757
1.0,4,13.278926
-1.0,4,13.282307
0.5,5,13.288088
-1.0,4,13.291994
-1.0,4,13.296467
-1.0,4,13.300962
1.0,5,13.306449
1.0,5,13.30981
1.0,4,13.315507
1.0,5,13.319828
1.0,4,13.323086
1.0,4,13.330024
1.0,4,13.334194
1.0,4,13.339466
1.0,3,13.341977
1.0,4,13.346575
-1.0,3,13.350593
1.0,4,13.354563
1.0,4,13.357952
-1.0,4,13.363626
-1.0,4,13.370522
1.0,4,13.375293
1.0,3,13.378761
1.0,4,13.383403
1.0,4,13.389257
-1.0,4,13.392976
1.0,4,13.398386
1.0,5,13.404588
0.5,5,13.409381
-1.0,3,13.412226
0.5,5,13.416941
-1.0,4,13.420831
0.5,5,13.425339
1.0,5,13.429894
0.5,5,13.432986
1.0,3,13.436501
-1.0,4,13.439297
1.0,3,13.442039
-1.0,4,13.447016
-1.0,4,13.450043
-1.0,4,13.450043
1.0,5,13.4574
1.0,4,13.46203
-1.0,3,13.465287
1.0,4,13.469601
1.0,4,13.472603
1.0,4,13.476608
-1.0,4,13.479951
1.0,4,13.482062
-1.0,4,13.486589
1.0,3,13.490315
0.5,5,13.490315
-1.0,4,13.497637
0.5,5,13.50159
1.0,4,13.505597
0.5,5,13.507692
1.0,3,13.51267
1.0,3,13.516327
1.0,4,13.517999
-1.0,3,13.521732
1.0,4,13.52574
1.0,5,13.529295
0.5,5,13.535604
-1.0,3,13.537867
1.0,4,13.537867
1.0,5,13.546393
-1.0,4,13.549752
1.0,3,13.552695
1.0,5,13.557424
1.0,5,13.559186
1.0,4,13.56556
-1.0,4,13.568591
1.0,5,13.568591
1.0,3,13.57703
1.0,3,13.57703
0.5,5,13.57703
1.0,4,13.586168
-1.0,3,13.588922
1.0,5,13.594648
1.0,4,13.597466
1.0,4,13.600176
1.0,5,13.60772
0.5,5,13.612458
-1.0,4,13.617506
1.0,5,13.617506
1.0,3,13.623097
1.0,3,13.62733
0.5,5,13.629335
-1.0,4,13.636207
1.0,4,13.640229
1.0,4,13.643573
1.0,5,13.647353
1.0,3,13.650434
-1.0,4,13.653882
-1.0,4,13.657525
1.0,5,13.66031
1.0,4,13.665318
1.0,3,13.667529
1.0,4,13.669535
1.0,5,13.675591
1.0,4,13.67775
-1.0,4,13.67775
1.0,3,13.686423
1.0,3,13.688904
1.0,4,13.69091
-1.0,3,13.694922
-1.0,4,13.69846
1.0,4,13.701302
0.5,5,13.707333
1.0,5,13.707858
1.0,5,13.717391
1.0,3,13.7194
0.5,5,13.7194
1.0,4,13.72715
1.0,5,13.733477
1.0,4,13.737795
1.0,5,13.737795
1.0,4,13.746374
-1.0,4,13.751684
-1.0,4,13.756197
-1.0,4,13.761409
1.0,4,13.766468
1.0,3,13.768751
1.0,4,13.772236
1.0,5,13.776557
-1.0,4,13.781685
1.0,3,13.782811
1.0,5,13.78952
-1.0,4,13.795415
1.0,5,13.799971
1.0,3,13.802319
-1.0,4,13.807878
-1.0,4,13.812875
-1.0,4,13.818552
1.0,4,13.822357
1.0,3,13.825277
1.0,3,13.828911
1.0,4,13.835308
1.0,3,13.838211
-1.0,3,13.842696
1.0,5,13.848683
1.0,4,13.852422
1.0,4,13.857378
1.0,3,13.858638
1.0,5,13.863806
1.0,4,13.868706
1.0,5,13.873343
1.0,3,13.875321
1.0,5,13.879167
1.0,5,13.885313
1.0,5,13.890269
1.0,3,13.892276
0.5,5,13.89715
1.0,4,13.900035
1.0,5,13.906157
1.0,4,13.910059
-1.0,4,13.913066
0.5,5,13.918706
-1.0,3,13.920704
0.5,5,13.927003
1.0,4,13.930888
1.0,4,13.934023
1.0,3,13.936298
1.0,5,13.941786
-1.0,3,13.94527
1.0,3,13.947536
1.0,3,13.948541
-1.0,3,13.953728
-1.0,4,13.957523
1.0,4,13.960684
-1.0,3,13.962863
1.0,5,13.967668
-1.0,4,13.971668
-1.0,4,13.973696
1.0,5,13.977293
1.0,4,13.977293
1.0,5,13.987502
-1.0,4,13.991319
0.5,5,13.995906
1.0,5,14.00042
-1.0,3,14.003722
0.5,5,14.007438
1.0,4,14.011318
1.0,4,14.013324
-1.0,4,14.018362
1.0,4,14.021314
-1.0,4,14.027011
-1.0,4,14.029033
0.5,5,14.03526
1.0,5,14.039299
-1.0,4,14.041308
1.0,3,14.04542
0.5,5,14.047645
1.0,4,14.047645
0.5,5,14.057606
-1.0,4,14.060929
-1.0,3,14.064271
1.0,3,14.06696
1.0,5,14.071486
1.0,5,14.075329
1.0,5,14.077455
1.0,4,14.077455
-1.0,4,14.087604
-1.0,3,14.090589
0.5,5,14.096334
1.0,5,14.102896
0.5,5,14.107488
-1.0,4,14.107488
1.0,4,14.115389
-1.0,3,14.118731
1.0,5,14.120738
-1.0,4,14.127361
1.0,5,14.127361
1.0,3,14.13437
1.0,5,14.139606
1.0,5,14.139606
1.0,5,14.147671
1.0,3,14.150681
1.0,4,14.150681
0.5,5,14.157823
0.5,5,14.161745
-1.0,4,14.166269
1.0,5,14.170335
1.0,4,14.17646
1.0,5,14.177202
-1.0,4,14.185297
1.0,5,14.186467
1.0,5,14.190503
1.0,5,14.198272
1.0,4,14.198272
0.5,5,14.206357
-1.0,4,14.210395
-1.0,4,14.216123
1.0,4,14.218913
-1.0,4,14.220247
1.0,3,14.226154
0.5,5,14.231165
1.0,4,14.233913
-1.0,4,14.238168
1.0,5,14.24218
1.0,5,14.247941
1.0,5,14.247941
-1.0,4,14.255448
1.0,5,14.260304
-1.0,4,14.265717
1.0,4,14.2685
1.0,4,14.27238
1.0,4,14.275398
1.0,4,14.27813
1.0,4,14.28034
1.0,5,15.346524
0.5,5,15.351697
1.0,3,15.354544
1.0,4,15.357294
0.5,5,15.357294
1.0,4,15.36816
1.0,5,15.371673
-1.0,4,15.377204
-1.0,4,15.379208
1.0,4,15.386312
1.0,4,15.389362
1.0,3,15.394034
1.0,5,15.398405
-1.0,3,15.401412
1.0,4,15.406406
1.0,4,15.410372
1.0,5,15.4164
1.0,3,15.419199
0.5,5,15.423205
